Deepfake Detection Results
================================================================================

[1/3000]                        010.png | True: REAL | Pred: 0 (0=Real, 1=Fake) | Prob: 0.2029 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/real/frames/0031/010.png
[872/3000]                        144.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9841 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/fake/frames/0025_fake/144.png
[873/3000]                        508.png | True: REAL | Pred: 1 (0=Real, 1=Fake) | Prob: 0.5883 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/real/frames/0043/508.png
[874/3000]                        072.png | True: REAL | Pred: 1 (0=Real, 1=Fake) | Prob: 0.5166 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/real/frames/0024/072.png
[875/3000]                        578.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9840 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/fake/frames/0045_fake/578.png
[876/3000]                        995.png | True: REAL | Pred: 0 (0=Real, 1=Fake) | Prob: 0.4098 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/real/frames/0044/995.png
[877/3000]                        177.png | True: REAL | Pred: 0 (0=Real, 1=Fake) | Prob: 0.3787 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/real/frames/0032/177.png
[878/3000]                        104.png | True: REAL | Pred: 1 (0=Real, 1=Fake) | Prob: 0.6430 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/real/frames/0014/104.png
[879/3000]                        227.png | True: REAL | Pred: 0 (0=Real, 1=Fake) | Prob: 0.3322 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/real/frames/0011/227.png
[880/3000]                        028.png | True: REAL | Pred: 1 (0=Real, 1=Fake) | Prob: 0.6013 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/real/frames/0033/028.png
[881/3000]                        288.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9923 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/fake/frames/0013_fake/288.png
[882/3000]                        159.png | True: REAL | Pred: 0 (0=Real, 1=Fake) | Prob: 0.2635 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/real/frames/0000/159.png
[883/3000]                        037.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9825 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/fake/frames/0027_fake/037.png
[884/3000]                        000.png | True: REAL | Pred: 0 (0=Real, 1=Fake) | Prob: 0.4357 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/real/frames/0033/000.png
[885/3000]                        287.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.5758 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/fake/frames/0043_fake/287.png
[886/3000]                        155.png | True: REAL | Pred: 1 (0=Real, 1=Fake) | Prob: 0.5036 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/real/frames/0012/155.png
[887/3000]                        277.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9747 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/fake/frames/0022_fake/277.png
[888/3000]                        110.png | True: REAL | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9251 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/real/frames/0005/110.png
[889/3000]                        008.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9883 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/fake/frames/0006_fake/008.png
[890/3000]                        109.png | True: REAL | Pred: 0 (0=Real, 1=Fake) | Prob: 0.4994 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/real/frames/0030/109.png
[891/3000]                        233.png | True: REAL | Pred: 0 (0=Real, 1=Fake) | Prob: 0.4361 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/real/frames/0048/233.png
[892/3000]                        099.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9946 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/fake/frames/0018_fake/099.png
[893/3000]                        128.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9659 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/fake/frames/0031_fake/128.png
[894/3000]                        141.png | True: REAL | Pred: 0 (0=Real, 1=Fake) | Prob: 0.3727 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/real/frames/0001/141.png
[895/3000]                        264.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9916 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/fake/frames/0013_fake/264.png
[896/3000]                        052.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9740 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/fake/frames/0037_fake/052.png
[897/3000]                        076.png | True: REAL | Pred: 1 (0=Real, 1=Fake) | Prob: 0.8113 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/real/frames/0025/076.png
[898/3000]                        186.png | True: REAL | Pred: 0 (0=Real, 1=Fake) | Prob: 0.4480 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/real/frames/0018/186.png
[899/3000]                        133.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9892 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/fake/frames/0006_fake/133.png
[900/3000]                        045.png | True: REAL | Pred: 0 (0=Real, 1=Fake) | Prob: 0.3983 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/real/frames/0014/045.png
[901/3000]                        212.png | True: REAL | Pred: 0 (0=Real, 1=Fake) | Prob: 0.4401 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/real/frames/0026/212.png
[902/3000]                        065.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9576 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/fake/frames/0014_fake/065.png
[903/3000]                        052.png | True: REAL | Pred: 0 (0=Real, 1=Fake) | Prob: 0.4637 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/real/frames/0039/052.png
[904/3000]                        324.png | True: REAL | Pred: 0 (0=Real, 1=Fake) | Prob: 0.3496 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/real/frames/0013/324.png
[905/3000]                        065.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9449 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/fake/frames/0021_fake/065.png
[906/3000]                        219.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9806 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/fake/frames/0002_fake/219.png
[907/3000]                        040.png | True: FAKE | Pred: 0 (0=Real, 1=Fake) | Prob: 0.3587 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/fake/frames/0029_fake/040.png
[908/3000]                        111.png | True: REAL | Pred: 1 (0=Real, 1=Fake) | Prob: 0.7742 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/real/frames/0027/111.png
[909/3000]                        190.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9950 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/fake/frames/0032_fake/190.png
[910/3000]                        046.png | True: REAL | Pred: 0 (0=Real, 1=Fake) | Prob: 0.2366 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/real/frames/0017/046.png
[911/3000]                        017.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9734 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/fake/frames/0037_fake/017.png
[912/3000]                        028.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9947 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/fake/frames/0045_fake/028.png
[913/3000]                        080.png | True: REAL | Pred: 0 (0=Real, 1=Fake) | Prob: 0.1558 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/real/frames/0023/080.png
[914/3000]                        227.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9798 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/fake/frames/0002_fake/227.png
[915/3000]                        003.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9923 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/fake/frames/0020_fake/003.png
[916/3000]                        137.png | True: REAL | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9312 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/real/frames/0003/137.png
[917/3000]                        195.png | True: REAL | Pred: 0 (0=Real, 1=Fake) | Prob: 0.4770 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/real/frames/0015/195.png
[918/3000]                        083.png | True: REAL | Pred: 1 (0=Real, 1=Fake) | Prob: 0.5422 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/real/frames/0026/083.png
[919/3000]                        000.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9897 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/fake/frames/0028_fake/000.png
[920/3000]                        044.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9868 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/fake/frames/0006_fake/044.png
[921/3000]                        037.png | True: REAL | Pred: 0 (0=Real, 1=Fake) | Prob: 0.3245 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/real/frames/0021/037.png
[922/3000]                        123.png | True: REAL | Pred: 0 (0=Real, 1=Fake) | Prob: 0.4298 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/real/frames/0003/123.png
[923/3000]                        404.png | True: REAL | Pred: 1 (0=Real, 1=Fake) | Prob: 0.8058 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/real/frames/0045/404.png
[924/3000]                        153.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9441 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/fake/frames/0007_fake/153.png
[925/3000]                        062.png | True: REAL | Pred: 0 (0=Real, 1=Fake) | Prob: 0.2214 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/real/frames/0002/062.png
[926/3000]                        047.png | True: REAL | Pred: 0 (0=Real, 1=Fake) | Prob: 0.4144 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/real/frames/0033/047.png
[927/3000]                        018.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.7133 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/fake/frames/0030_fake/018.png
[928/3000]                        267.png | True: REAL | Pred: 0 (0=Real, 1=Fake) | Prob: 0.1746 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/real/frames/0011/267.png
[929/3000]                        319.png | True: REAL | Pred: 0 (0=Real, 1=Fake) | Prob: 0.4524 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/real/frames/0040/319.png
[930/3000]                        139.png | True: REAL | Pred: 0 (0=Real, 1=Fake) | Prob: 0.1423 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/real/frames/0031/139.png
[931/3000]                        574.png | True: FAKE | Pred: 0 (0=Real, 1=Fake) | Prob: 0.4198 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/fake/frames/0043_fake/574.png
[932/3000]                        119.png | True: REAL | Pred: 1 (0=Real, 1=Fake) | Prob: 0.8111 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/real/frames/0034/119.png
[933/3000]                        000.png | True: FAKE | Pred: 0 (0=Real, 1=Fake) | Prob: 0.3805 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/fake/frames/0043_fake/000.png
[934/3000]                        767.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9909 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/fake/frames/0042_fake/767.png
[935/3000]                        209.png | True: REAL | Pred: 1 (0=Real, 1=Fake) | Prob: 0.7594 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/real/frames/0012/209.png
[936/3000]                        409.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9899 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/fake/frames/0048_fake/409.png
[937/3000]                        164.png | True: REAL | Pred: 0 (0=Real, 1=Fake) | Prob: 0.1634 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/real/frames/0002/164.png
[938/3000]                        016.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9885 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/fake/frames/0016_fake/016.png
[939/3000]                        000.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9905 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/fake/frames/0018_fake/000.png
[940/3000]                        094.png | True: REAL | Pred: 0 (0=Real, 1=Fake) | Prob: 0.3835 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/real/frames/0003/094.png
[941/3000]                        014.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9922 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/fake/frames/0034_fake/014.png
[942/3000]                        087.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9821 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/fake/frames/0024_fake/087.png
[943/3000]                        092.png | True: REAL | Pred: 1 (0=Real, 1=Fake) | Prob: 0.7185 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/real/frames/0036/092.png
[944/3000]                        031.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9886 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/fake/frames/0006_fake/031.png
[945/3000]                        026.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9731 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/fake/frames/0031_fake/026.png
[946/3000]                        170.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9925 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/fake/frames/0042_fake/170.png
[947/3000]                        924.png | True: REAL | Pred: 0 (0=Real, 1=Fake) | Prob: 0.3624 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/real/frames/0041/924.png
[948/3000]                        030.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9956 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/fake/frames/0032_fake/030.png
[949/3000]                        032.png | True: REAL | Pred: 1 (0=Real, 1=Fake) | Prob: 0.5336 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/real/frames/0014/032.png
[950/3000]                        159.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9872 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/fake/frames/0000_fake/159.png
[951/3000]                        062.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9802 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/fake/frames/0025_fake/062.png
[952/3000]                        073.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9526 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/fake/frames/0001_fake/073.png
[953/3000]                        100.png | True: REAL | Pred: 0 (0=Real, 1=Fake) | Prob: 0.4745 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/real/frames/0029/100.png
[954/3000]                        066.png | True: REAL | Pred: 1 (0=Real, 1=Fake) | Prob: 0.7428 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/real/frames/0028/066.png
[955/3000]                        021.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9921 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/fake/frames/0020_fake/021.png
[956/3000]                        006.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9805 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/fake/frames/0012_fake/006.png
[957/3000]                        060.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9738 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/fake/frames/0029_fake/060.png
[958/3000]                        896.png | True: REAL | Pred: 1 (0=Real, 1=Fake) | Prob: 0.5472 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/real/frames/0045/896.png
[959/3000]                        004.png | True: REAL | Pred: 1 (0=Real, 1=Fake) | Prob: 0.8801 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/real/frames/0025/004.png
[960/3000]                        125.png | True: REAL | Pred: 1 (0=Real, 1=Fake) | Prob: 0.7839 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/real/frames/0015/125.png
[961/3000]                        288.png | True: REAL | Pred: 0 (0=Real, 1=Fake) | Prob: 0.2652 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/real/frames/0022/288.png
[962/3000]                        075.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9845 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/fake/frames/0006_fake/075.png
[963/3000]                        044.png | True: REAL | Pred: 1 (0=Real, 1=Fake) | Prob: 0.6412 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/real/frames/0004/044.png
[964/3000]                        321.png | True: REAL | Pred: 1 (0=Real, 1=Fake) | Prob: 0.5050 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/real/frames/0011/321.png
[965/3000]                        084.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9940 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/fake/frames/0005_fake/084.png
[966/3000]                        355.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9888 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/fake/frames/0040_fake/355.png
[967/3000]                        116.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9899 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/fake/frames/0008_fake/116.png
[968/3000]                        061.png | True: REAL | Pred: 0 (0=Real, 1=Fake) | Prob: 0.1504 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/real/frames/0016/061.png
[969/3000]                        004.png | True: REAL | Pred: 0 (0=Real, 1=Fake) | Prob: 0.2397 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/real/frames/0016/004.png
[970/3000]                        348.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9942 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/fake/frames/0013_fake/348.png
[971/3000]                        032.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9845 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/fake/frames/0036_fake/032.png
[972/3000]                        128.png | True: REAL | Pred: 0 (0=Real, 1=Fake) | Prob: 0.1472 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/real/frames/0031/128.png
[973/3000]                        150.png | True: REAL | Pred: 1 (0=Real, 1=Fake) | Prob: 0.6053 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/real/frames/0014/150.png
[974/3000]                        179.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9915 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/fake/frames/0047_fake/179.png
[975/3000]                        035.png | True: REAL | Pred: 1 (0=Real, 1=Fake) | Prob: 0.5475 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/real/frames/0006/035.png
[976/3000]                        155.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9638 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/fake/frames/0029_fake/155.png
[977/3000]                        097.png | True: REAL | Pred: 1 (0=Real, 1=Fake) | Prob: 0.7336 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/real/frames/0037/097.png
[978/3000]                        039.png | True: REAL | Pred: 1 (0=Real, 1=Fake) | Prob: 0.6080 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/real/frames/0034/039.png
[979/3000]                        084.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9877 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/fake/frames/0028_fake/084.png
[980/3000]                        015.png | True: REAL | Pred: 1 (0=Real, 1=Fake) | Prob: 0.5715 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/real/frames/0026/015.png
[981/3000]                        086.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9554 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/fake/frames/0017_fake/086.png
[982/3000]                        521.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.5734 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/fake/frames/0043_fake/521.png
[983/3000]                        679.png | True: REAL | Pred: 0 (0=Real, 1=Fake) | Prob: 0.3676 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/real/frames/0040/679.png
